Auth Num,Longitude,Assigned,Inspected This Fiscal?,Authorization,Auth Type,Sector,Office,Last Inspected,IR Number,CPIX,Section,Primary Reason,Secondary Reason,Warning Follow-Up?,AMP Folllow-Up?,Rank,Workplan INS Qtr,25% Unique 4 yr?,Lat,Long,Last IR: Response,Autonumber,Nearest Municipality,Follow Up Date,Notes,High CPIX,Warning Follow-Up,Last IR - Recommended for Investigation,Last IR - Recommended for Order,Active Order,(Unique) Never Inspected,(Unique) Last Inspected before 2017-04-01,Last IR - Recommended AMP (but none initiated),AMP Final Detm'n Issued,Heavy Industry,Audit,PSP Priority,Authorizations - Name
4125,NA,Unassigned,Not Started,DISTRICT OF HOPE,Permit,Municipal Sewage Management,Surrey,2019-05-15,126048,Medium,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,49.369243999999995,-121.46690000000001,Warning 120(6),270,Hope,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4125 - DISTRICT OF HOPE
4133,NA,Garda,Not Started,CONIFEX POWER INC.,Permit,Electrical Power Industry,Prince George,2018-11-07,112822,High,NA,AMP Follow-Up,NA,NA,Yes,Priority 4,Q3,NA,55.3455556,-123.1057,AMP,271,Mackenzie,NA,NA,High CPIX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4133 - CONIFEX POWER INC.
4134,NA,Unassigned,Not Started,R. SPETIFORE AND SONS LTD.,Permit,Agricultural Operations,Nelson,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,49.057700000000004,-116.5839,NA,272,Nelson,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,4134 - R. SPETIFORE AND SONS LTD.
4148,NA,Unassigned,Not Started,THE CORPORATION OF THE CITY OF CRANBROOK,Permit,Municipal Sewage Management,Nanaimo,2017-03-09,49938,Medium,Planned,Unique,Inspected pre-2017,NA,NA,Priority 4,Q1,Yes,49.575,-115.6439,Notice,273,Cranbrook,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4148 - THE CORPORATION OF THE CITY OF CRANBROOK
415,NA,Unassigned,Not Started,LOUISIANA-PACIFIC CANADA LTD.,Permit,Veneer and Plywood Industry,Cranbrook,2017-01-16,47371,Low,NA,Unique,NA,NA,NA,Priority 2,NA,Yes,51.31361,-116.9813,Notice,57,Nelson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415 - LOUISIANA-PACIFIC CANADA LTD.
416,NA,T. White,Not Started,GIBRALTAR MINES LTD.,Permit,Mining and Coal Mining Industry,Williams Lake,2019-09-11,138500,High,PSP,Heavy Industry,Warning Follow-Up,Yes,NA,Priority 4,Q3,NA,52.531000000000006,-122.286,Advisory,58,Williams Lake,NA,NA,High CPIX,NA,NA,NA,NA,NA,NA,NA,NA,Heavy Industry,NA,NA,416 - GIBRALTAR MINES LTD.
4171,NA,Unassigned,Not Started,0934527 B.C. LTD. doing business as KITWANGA FOREST PRODUCTS,Permit,Wood Processing Industry - Primary,Smithers,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,55.072100000000006,-127.5854,NA,274,New Hazelton,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,4171 - 0934527 B.C. LTD. doing business as KITWANGA FOREST PRODUCTS
4183,NA,Unassigned,Not Started,SUNSHINE COAST REGIONAL DISTRICT,Permit,Municipal Sewage Management,Surrey,2020-02-24,143760,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,49.402327,-123.555921,Warning 120(6),275,Gibsons,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4183 - SUNSHINE COAST REGIONAL DISTRICT
4190,NA,Kurinka,Not Started,O.K. PAVING COMPANY,Asphalt Plant Regulation,Asphalt Plant Industry,Nanaimo,NA,NA,Low,Planned,Unique,NA,NA,NA,Priority 4,Q1,Yes,50.5854,-127.07900000000001,NA,276,Nanaimo,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,4190 - O.K. PAVING COMPANY
4195,NA,Unassigned,Not Started,CLEARBROOK GRAIN AND MILLING CO.,Permit,"Flour, Prepared Cereal Food and Feed Industry",Surrey,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,49.061045,-122.287778,NA,277,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,4195 - CLEARBROOK GRAIN AND MILLING CO.
42,-123.005387,Jeffery,Complete,LAFARGE CANADA INC.,Permit,Cement and Lime Manufacturing Industry,Surrey,1970-01-01,148756,Medium,Planned,Unique,Inspected pre-2017,NA,NA,Priority 4,Q1,Yes,49.15812,-123.005387,Advisory,5,Richmond,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,42 - LAFARGE CANADA INC.
4200,-124.2131,Stewart,Complete,NANAIMO REGIONAL DISTRICT,Permit,Municipal Sewage Management,Nanaimo,1970-01-01,147164,Medium,Planned,CMP,NA,NA,NA,Priority 4,NA,NA,49.347500000000004,-124.21310000000001,Advisory,278,Nanaimo,NA,"CMP Annual Review, before Feb 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4200 - NANAIMO REGIONAL DISTRICT
4219,NA,Unassigned,Not Started,FRASER VALLEY REGIONAL DISTRICT,Permit,Municipal Sewage Management,Victoria,2012-06-13,2843,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,49.088100000000004,-121.94,Notice,279,Chilliwack,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4219 - FRASER VALLEY REGIONAL DISTRICT
4223,NA,Unassigned,Not Started,CENTRAL COAST REGIONAL DISTRICT,Operational Certificate,Municipal Solid Waste Management,Nanaimo,2013-10-22,12442,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,52.3588889,-126.69560000000001,Advisory,280,Bella Coola,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4223 - CENTRAL COAST REGIONAL DISTRICT
4237,NA,Unassigned,Not Started,HEMLOCK UTILITY SERVICES LTD.,Permit,Municipal Sewage Management,Victoria,2012-10-17,5602,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,49.362671999999996,-121.922128,Notice,281,Fraser Valley,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4237 - HEMLOCK UTILITY SERVICES LTD.
424,-114.87854,Mills,In Draft,TECK COAL LIMITED,Permit,Mining and Coal Mining Industry,Cranbrook,1970-01-01,146639,High,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,50.189934,-114.8785402,Warning Unauthorized 6(2),59,Elkford,NA,NA,High CPIX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PSP,424 - TECK COAL LIMITED
425,-114.8895,Mills,Complete,TECK COAL LIMITED,Permit,Mining and Coal Mining Industry,Cranbrook,1970-01-01,152452,High,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,49.8121,-114.88950000000001,Warning 120(6),60,Sparwood,NA,NA,High CPIX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PSP,425 - TECK COAL LIMITED
4277,NA,Beckett,Not Started,KLAHANNIE TRAILER PARK,Permit,Municipal Sewage Management,Prince George,2016-11-24,31547,Medium,Planned,Unique,Inspected pre-2017,NA,NA,Priority 4,Q1,Yes,58.769600000000004,-122.6747,Advisory,282,Fort Nelson,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4277 - KLAHANNIE TRAILER PARK
4278,-126.65571,Stewart,Complete,COMOX VALLEY REGIONAL DISTRICT,Permit,Municipal Solid Waste Management,Nanaimo,1970-01-01,147861,Medium,Planned,Warning Follow-Up,Inspected pre-2017,Yes,NA,Priority 2,Q1,Yes,49.949234,-126.65571,Notice,283,Tahsis,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4278 - COMOX VALLEY REGIONAL DISTRICT
4298,NA,Unassigned,Not Started,SCHOOL DISTRICT NUMBER 62 SOOKE - BELMONT SCHOOL,Permit,Municipal Sewage Management,Nanaimo,2014-02-27,17141,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,48.451100000000004,-123.51400000000001,Notice,284,Nanaimo,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4298 - SCHOOL DISTRICT NUMBER 62 SOOKE - BELMONT SCHOOL
4320,NA,Unassigned,Not Started,SHAWNIGAN LAKE SCHOOL,Permit,Municipal Sewage Management,Nanaimo,2017-03-09,49942,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,48.655809,-123.648692,Notice,285,Nanaimo,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4320 - SHAWNIGAN LAKE SCHOOL
4328,NA,Unassigned,Not Started,FOOTHILLS PIPE LINES (SOUTH B.C.) LTD.,Permit,Municipal Sewage Management,Cranbrook,2014-01-14,15023,Medium,Planned,Unique,Inspected pre-2017,NA,NA,Priority 2,Q1,Yes,49.648,-114.717,Advisory,286,Sparwood,NA,On North Auth Refresh list,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4328 - FOOTHILLS PIPE LINES (SOUTH B.C.) LTD.
4330,NA,Unassigned,Not Started,FOOTHILLS PIPE LINES (SOUTH B.C.) LTD.,Permit,Municipal Sewage Management,Cranbrook,2014-01-14,15022,Medium,Planned,Unique,Inspected pre-2017,NA,NA,Priority 2,Q1,Yes,49.2825,-115.1722,Advisory,287,Cranbrook,NA,On North Auth Refresh list,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4330 - FOOTHILLS PIPE LINES (SOUTH B.C.) LTD.
4339,NA,Robinson,Not Started,GREATER VANCOUVER SEWERAGE AND DRAINAGE DISTRICT,Operational Certificate,Municipal Sewage Management,Surrey,2017-03-09,49943,Medium,Planned,Unique,Inspected pre-2017,NA,NA,Priority 4,Q1,Yes,49.189246999999995,-122.666125,Notice,288,Langley,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4339 - GREATER VANCOUVER SEWERAGE AND DRAINAGE DISTRICT
4343,NA,T. White,Not Started,SKOOKUMCHUCK PULP INC.,Permit,Pulp Industry,Cranbrook,2019-10-02,139341,High,NA,AMP Follow-Up,NA,NA,Yes,Priority 4,NA,NA,49.1101,-115.75279,AMP,289,Cranbrook,NA,NA,High CPIX,NA,NA,NA,NA,NA,NA,NA,NA,Heavy Industry,NA,NA,4343 - SKOOKUMCHUCK PULP INC.
4366,NA,Unassigned,Not Started,REGIONAL DISTRICT OF CENTRAL KOOTENAY,Permit,Municipal Solid Waste Management,Nelson,2012-08-01,3661,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,49.8782,-118.1273,Notice,290,Nakusp,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4366 - REGIONAL DISTRICT OF CENTRAL KOOTENAY
4396,NA,Unassigned,Not Started,WESTERN FOREST PRODUCTS INC.,Permit,Wood Processing Industry - Primary,Nanaimo,2012-08-22,3877,Medium,Planned,Unique,Inspected pre-2017,NA,NA,Priority 4,Q1,Yes,48.76,-123.63900000000001,Notice,291,Duncan,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4396 - WESTERN FOREST PRODUCTS INC.
4397,NA,Unassigned,Not Started,CAMP ARTABAN SOCIETY,Permit,Municipal Waste Incineration or Burning Industry,Surrey,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,49.477362,-123.35220000000001,NA,292,Lions Bay,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,4397 - CAMP ARTABAN SOCIETY
4399,NA,Unassigned,Close,NA,NA,Municipal Solid Waste Management,NA,NA,NA,NA,Planned,Unique,Inspected pre-2017,NA,NA,Priority 2,Q1,Yes,56.1,-138,Notice,293,NA,NA,On North Auth Refresh list; Abandoned,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4399 - NA
4409,-123.004367,Jeffery,In Draft,LAFARGE CANADA INC.,Permit,Commercial Waste Management or Waste Disposal Industry,Surrey,1970-01-01,NA,Medium,Planned,Unique,Never Inspected,NA,NA,Priority 2,Q1,Yes,49.160996999999995,-123.004367,NA,294,Richmond,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,4409 - LAFARGE CANADA INC.
4431,NA,O'Malley,Not Started,TROUW NUTRITION CANADA INC.,Permit,"Flour, Prepared Cereal Food and Feed Industry",Surrey,2018-01-18,76936,Medium,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,49.1634,-121.94550000000001,Warning 120(6),295,Chilliwack,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4431 - TROUW NUTRITION CANADA INC.
444,NA,Lasuik,Not Started,TECK COMINCO LIMITED,Permit,"Metal Smelting, Iron and Steel Foundry and Metal Refining Industry",Penticton,2018-03-09,80294,Medium,NA,NA,NA,NA,NA,Priority 4,NA,NA,49.434501999999995,-119.089448,Advisory,61,Penticton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heavy Industry,NA,NA,444 - TECK COMINCO LIMITED
4470,-130.3,Kurinka,Complete,NA,NA,Fish Products Industry,NA,1970-01-01,NA,NA,Planned,Unique,Inspected pre-2017,NA,NA,Priority 2,Q1,Yes,54.2,-130.3,Advisory,296,NA,NA,On North Auth Refresh list; Cancelled,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4470 - NA
4475,-126.267968,Mills,Complete,GOLDCORP CANADA LTD.,Permit,Mining and Coal Mining Industry,Smithers,1970-01-01,147230,High,PSP,Heavy Industry,Advisory Follow up,NA,NA,Priority 1,Q1,NA,54.195505999999995,-126.267968,Warning 120(6),297,Houston,NA,NA,High CPIX,NA,NA,NA,NA,NA,NA,NA,NA,Heavy Industry,NA,NA,4475 - GOLDCORP CANADA LTD.
4476,NA,Mills,Not Started,GOLDCORP CANADA LTD.,Permit,Mining and Coal Mining Industry,Smithers,2016-04-19,27087,Low,PSP,Heavy Industry,Unique,NA,NA,Priority 4,Q1,Yes,54.195505999999995,-126.267968,Notice,298,Smithers,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,Heavy Industry,NA,NA,4476 - GOLDCORP CANADA LTD.
449,NA,Unassigned,Defer,SHELL CANADA PRODUCTS LIMITED,Petroleum Storage and Distribution Facilities Storm Water Regulation,Petroleum Storage,Surrey,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,49.17138,-122.5785,NA,62,Burnaby,NA,"Regulation under review, not enforceable as is",NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,449 - SHELL CANADA PRODUCTS LIMITED
451,NA,Unassigned,Not Started,MALAHAT HOUSING SOCIETY,Permit,Municipal Sewage Management,Nanaimo,2015-10-26,25266,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,48.652774,-123.562597,Notice,63,Nanaimo,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,451 - MALAHAT HOUSING SOCIETY
4517,NA,Meldrum,Not Started,"LEHIGH HANSON MATERIALS LIMITED doing business as OK READY MIX, A DIVISION OF LEHIGH HANSON MATERIALS LIMITED",Permit,Concrete and Concrete Products IndustryCode of Practice for the Concrete and Concrete Products Industry,Victoria,NA,NA,Low,NA,Concrete Industry Audit,NA,NA,NA,Priority 4,NA,Yes,50.683752999999996,-120.321396,NA,299,Kamloops,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Concrete and Cement,NA,"4517 - LEHIGH HANSON MATERIALS LIMITED doing business as OK READY MIX, A DIVISION OF LEHIGH HANSON MATERIALS LIMITED"
4521,NA,Unassigned,Not Started,SQUAMISH-LILLOOET REGIONAL DISTRICT,Permit,Municipal Sewage Management,Surrey,2019-02-13,97799,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,49.993829999999996,-123.14304,Warning 120(6),300,Whistler,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4521 - SQUAMISH-LILLOOET REGIONAL DISTRICT
4527,NA,Unassigned,Not Started,MINISTRY OF TRANSPORTATION,Permit,Municipal Solid Waste Management,Nelson,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,50.6608,-117.5629,NA,301,Revelstoke,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,4527 - MINISTRY OF TRANSPORTATION
4533,NA,Connolly,Not Started,CARIBOO REGIONAL DISTRICT,Operational Certificate,Municipal Solid Waste Management,Williams Lake,2012-08-16,4091,Low,Planned,Unique,Inspected pre-2017,NA,NA,Priority 2,Q1,Yes,52.6542,-121.5386,Notice,302,Williams Lake,NA,On North Auth Refresh list,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4533 - CARIBOO REGIONAL DISTRICT
4535,NA,Connolly,Not Started,CARIBOO REGIONAL DISTRICT,Operational Certificate,Municipal Solid Waste Management,Williams Lake,NA,NA,Low,Planned,Unique,Never Inspected,NA,NA,Priority 2,Q1,Yes,51.765800000000006,-124.44600000000001,NA,303,Williams Lake,NA,On North Auth Refresh list,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,4535 - CARIBOO REGIONAL DISTRICT
4536,NA,Unassigned,Not Started,CARIBOO REGIONAL DISTRICT,Operational Certificate,Municipal Solid Waste Management,Williams Lake,2012-04-05,1451,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,52.1083,-124.06880000000001,Notice,304,Williams Lake,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4536 - CARIBOO REGIONAL DISTRICT
4542,NA,Unassigned,Not Started,TOLKO INDUSTRIES LTD.,Permit,Veneer and Plywood Industry,Penticton,2016-10-13,30598,Medium,NA,Unique,NA,NA,NA,Priority 2,NA,Yes,50.234,-119.0263,Notice,305,Lumby,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4542 - TOLKO INDUSTRIES LTD.
4565,-124.5528,Lasuik,Complete,"CATALYST PAPER CORPORATION AND CATALYST PULP OPERATIONS LIMITED DOING BUSINESS AS CATALYST PAPER, GENERAL PARTNERSHIP",Permit,Pulp Industry,Surrey,1970-01-01,147772,Medium,PSP,Heavy Industry,Unique,NA,NA,Priority 4,Q1,Yes,49.8731,-124.5528,Advisory,306,Powell River,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,Heavy Industry,NA,NA,"4565 - CATALYST PAPER CORPORATION AND CATALYST PULP OPERATIONS LIMITED DOING BUSINESS AS CATALYST PAPER, GENERAL PARTNERSHIP"
4574,NA,Unassigned,Not Started,ASPEN PLANERS LTD.,Permit,Wood Processing Industry - Primary,Kamloops,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,50.2021,-121.57770000000001,NA,307,Lytton,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,4574 - ASPEN PLANERS LTD.
4596,NA,Unassigned,Not Started,DAYBREAK POINT BIBLE CAMP SOCIETY,Permit,Municipal Solid Waste Management,Surrey,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,49.514,-123.30380000000001,NA,308,Lions Bay,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,4596 - DAYBREAK POINT BIBLE CAMP SOCIETY
4606,NA,Unassigned,Not Started,STRATA CORPORATION LMS 3080,Permit,Municipal Sewage Management,Surrey,2019-09-25,139828,Medium,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,49.299879,-122.838623,Warning 120(7),309,Anmore,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4606 - STRATA CORPORATION LMS 3080
4612,NA,Manders,Not Started,KITIMAT-STIKINE REGIONAL DISTRICT,Permit,Municipal Solid Waste Management,Prince George,2019-12-17,141637,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,57.854721999999995,-129.995556,Warning Codes and Regs,310,Iskut,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4612 - KITIMAT-STIKINE REGIONAL DISTRICT
4680,-122.714363,Coleman,Complete,CARRIER LUMBER LTD.,Permit,Wood Processing Industry - Primary,Prince George,1970-01-01,148600,Medium,Planned,Unique,Inspected pre-2017,NA,NA,Priority 4,Q1,Yes,53.801714999999994,-122.71436299999999,Notice,311,Prince George,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4680 - CARRIER LUMBER LTD.
4688,NA,Unassigned,Not Started,MOUNTAIN VIEW MOBILE HOME PARK,Permit,Municipal Sewage Management,Smithers,2016-08-15,29249,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,54.7472,-127.1192,Advisory,312,Smithers,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4688 - MOUNTAIN VIEW MOBILE HOME PARK
4692,NA,Unassigned,Not Started,"WHISTLER, RESORT MUNICIPALITY OF",Operational Certificate,Municipal Solid Waste Management,Surrey,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,50.08041,-123.04282,NA,313,Whistler,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,"4692 - WHISTLER, RESORT MUNICIPALITY OF"
4712,NA,Unassigned,Not Started,KITSUMKALUM FIRST NATION,Permit,Wood Processing Industry - Primary,Smithers,2019-10-24,141134,Medium,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,54.577600000000004,-128.677,Warning 120(6),314,Smithers,NA,On North Auth Refresh list,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4712 - KITSUMKALUM FIRST NATION
4721,NA,Unassigned,Not Started,BRITISH COLUMBIA HYDRO AND POWER AUTHORITY,Permit,Electrical Power Industry,Williams Lake,2019-02-20,118102,Medium,NA,High CPIX,NA,NA,NA,Priority 4,Q1,NA,54.2564,-130.2306,Notice,315,Prince Rupert,NA,On North Auth Refresh list,High CPIX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721 - BRITISH COLUMBIA HYDRO AND POWER AUTHORITY
4742,-118.2312,Story,Complete,VALLEY BLACKTOP A DIVISION OF INTEROUTE CONSTRUCTION LTD.,Asphalt Plant Regulation,Asphalt Plant Industry,Nelson,1970-01-01,151395,Low,NA,NA,NA,NA,NA,Priority 4,Q1,Yes,51.0015,-118.2312,Notice,316,Nelson,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,4742 - VALLEY BLACKTOP A DIVISION OF INTEROUTE CONSTRUCTION LTD.
4750,-114.6541,Mills,Complete,TECK COAL LIMITED,Permit,Mining and Coal Mining Industry,Nanaimo,1970-01-01,151831,High,NA,NA,NA,NA,NA,Priority 4,NA,NA,49.502700000000004,-114.6541,Advisory,317,Sparwood,NA,NA,High CPIX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PSP,4750 - TECK COAL LIMITED
4767,-122.229708,Unassigned,Complete,OWNERS ASSOCIATION OF EVERGLADES,Permit,Municipal Sewage Management,Surrey,1970-01-01,146868,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,49.153535,-122.229708,Warning 120(7),318,Mission,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4767 - OWNERS ASSOCIATION OF EVERGLADES
4776,NA,Unassigned,Not Started,DISTRICT OF METCHOSIN,Permit,Municipal Sewage Management,Victoria,2014-03-13,17249,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,48.3806,-123.5308,Advisory,319,Nanaimo,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4776 - DISTRICT OF METCHOSIN
4787,-118.4341,Story,Complete,INTEROUTE CONSTRUCTION LTD. doing business as SELKIRK PAVING,Asphalt Plant Regulation,Asphalt Plant Industry,Penticton,1970-01-01,152339,Low,Planned,Unique,NA,NA,NA,Priority 4,Q1,Yes,49.0236,-118.4341,Notice,320,Grand Forks,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,4787 - INTEROUTE CONSTRUCTION LTD. doing business as SELKIRK PAVING
4853,NA,Devos,Not Started,ISLAND CONCRETE FINISHING LTD.,Permit,Concrete and Concrete Products IndustryCode of Practice for the Concrete and Concrete Products Industry,Victoria,2013-01-16,7787,Low,NA,Concrete Industry Audit,NA,NA,NA,Priority 4,NA,Yes,49.158100000000005,-123.927,Notice,321,Nanaimo,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,Concrete and Cement,NA,4853 - ISLAND CONCRETE FINISHING LTD.
4856,-120.2762,Unassigned,Complete,TOLKO INDUSTRIES LTD.,Permit,Veneer and Plywood Industry,Kamloops,1970-01-01,146434,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,50.84083,-120.2762,Warning Unauthorized 6(2),322,Kamloops,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4856 - TOLKO INDUSTRIES LTD.
4864,-132.18,Unassigned,Complete,"PORT CLEMENTS, VILLAGE OF",Permit,Municipal Sewage Management,Nanaimo,1970-01-01,145434,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,53.6963,-132.18,Warning 120(6),323,Smithers,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4864 - PORT CLEMENTS, VILLAGE OF"
4905,-122.734,Coleman,Complete,CITY OF PRINCE GEORGE,Permit,Municipal Sewage Management,Prince George,1970-01-01,148145,Medium,Planned,Unique,Inspected pre-2017,NA,NA,Priority 4,Q1,Yes,53.8301,-122.73400000000001,Advisory,324,Prince George,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,4905 - CITY OF PRINCE GEORGE
4922,-123.05711,Robinson,In Draft,ECOWASTE INDUSTRIES LTD.,Operational Certificate,Municipal Solid Waste Management,Surrey,1970-01-01,120267,High,Planned,High CPIX,NA,NA,NA,Priority 1,Q1,NA,49.143847,-123.05711,Advisory,325,Richmond,NA,NA,High CPIX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4922 - ECOWASTE INDUSTRIES LTD.
4984,-123.1055,Manders,Complete,CONIFEX MACKENZIE FOREST PRODUCTS INC.,Permit,Wood Processing Industry - Primary,Prince George,1970-01-01,149640,Medium,Planned,Unique,Never Inspected,NA,NA,Priority 2,Q1,Yes,55.3316667,-123.1055,Notice,326,Mackenzie,NA,On North Auth Refresh list,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,4984 - CONIFEX MACKENZIE FOREST PRODUCTS INC.
